Timestamp,Current average,THD 1,THD2,THD3
13-12-2020 02:31,0,25,0,26
13-12-2020 02:31,133,24,0,26
13-12-2020 02:32,141,24,30,26
13-12-2020 02:33,170,31,29,34
13-12-2020 02:33,170,31,29,34
13-12-2020 02:33,165,28,28,28
13-12-2020 02:34,180,26,25,27
13-12-2020 02:35,180,26,23,27
13-12-2020 02:35,169,31,25,30
13-12-2020 02:36,169,34,26,34
13-12-2020 02:36,169,34,26,34
13-12-2020 02:36,170,34,27,32
13-12-2020 02:37,170,34,27,31
13-12-2020 02:38,160,33,28,36
13-12-2020 02:38,160,33,28,36
13-12-2020 02:38,120,27,20,30
13-12-2020 02:39,127,27,24,30
13-12-2020 02:39,137,32,27,30
13-12-2020 02:40,138,31,27,41
13-12-2020 02:40,149,26,25,31
13-12-2020 02:41,148,30,25,29
13-12-2020 02:42,139,30,25,27
13-12-2020 02:42,122,32,27,28
13-12-2020 02:43,131,36,26,28
13-12-2020 02:44,140,34,26,28
13-12-2020 02:44,140,36,28,29
13-12-2020 02:45,140,36,28,31
13-12-2020 02:45,141,35,28,35
13-12-2020 02:45,148,28,28,35
13-12-2020 02:46,148,28,28,35
13-12-2020 02:46,139,36,28,32
13-12-2020 02:47,139,36,28,32
13-12-2020 02:47,139,37,27,32
13-12-2020 02:48,139,32,28,36
13-12-2020 02:48,139,32,28,29
13-12-2020 02:48,135,33,29,35
13-12-2020 02:49,160,28,25,30
13-12-2020 02:50,163,27,25,26
13-12-2020 02:50,163,27,25,26
13-12-2020 02:50,157,27,26,27
13-12-2020 02:51,150,27,25,27
13-12-2020 02:51,150,27,25,27
13-12-2020 02:52,157,30,27,28
13-12-2020 02:52,157,30,27,28
13-12-2020 02:53,150,25,22,28
13-12-2020 02:53,158,30,25,28
13-12-2020 02:54,158,26,25,28
13-12-2020 02:54,158,26,24,28
13-12-2020 02:55,158,26,24,28
13-12-2020 02:55,158,26,24,28
13-12-2020 02:55,141,26,26,28
13-12-2020 02:56,141,30,26,28
13-12-2020 02:56,145,28,25,28
13-12-2020 02:56,147,27,25,27
13-12-2020 02:57,147,27,25,27
13-12-2020 02:57,147,27,25,25
13-12-2020 02:58,164,27,25,25
13-12-2020 02:58,154,23,23,26
13-12-2020 02:58,154,23,23,26
13-12-2020 02:59,136,31,24,27
13-12-2020 02:59,147,27,27,29
13-12-2020 03:00,152,31,26,29
13-12-2020 03:01,143,33,28,31
13-12-2020 03:01,143,33,28,31
13-12-2020 03:02,149,33,28,31
13-12-2020 03:02,141,36,32,36
13-12-2020 03:03,140,36,32,32
13-12-2020 03:03,140,36,32,32
13-12-2020 03:03,140,36,32,33
13-12-2020 03:04,141,38,32,33
13-12-2020 03:04,141,38,32,33
13-12-2020 03:05,141,38,32,35
13-12-2020 03:05,143,32,27,35
13-12-2020 03:05,143,32,27,35
13-12-2020 03:05,151,35,29,35
13-12-2020 03:06,144,35,30,35
13-12-2020 03:07,144,35,32,35
13-12-2020 03:07,142,36,33,37
13-12-2020 03:07,142,36,33,37
13-12-2020 03:08,145,33,30,37
13-12-2020 03:08,145,39,33,37
13-12-2020 03:09,130,29,29,33
13-12-2020 03:10,130,29,29,33
13-12-2020 03:10,123,28,25,27
13-12-2020 03:10,123,34,25,30
13-12-2020 03:11,143,30,25,30
13-12-2020 03:11,151,32,28,31
13-12-2020 03:11,138,32,28,34
13-12-2020 03:12,138,30,25,30
13-12-2020 03:12,138,30,25,30
13-12-2020 03:13,138,30,25,30
13-12-2020 03:13,138,30,25,30
13-12-2020 03:14,143,29,27,30
13-12-2020 03:14,143,29,24,30
13-12-2020 03:14,143,29,24,30
13-12-2020 03:15,143,30,24,30
13-12-2020 03:15,143,30,24,29
13-12-2020 03:15,143,29,24,29
13-12-2020 03:16,159,25,23,29
13-12-2020 03:16,159,25,23,29
13-12-2020 03:16,161,26,23,29
13-12-2020 03:17,173,29,24,29
13-12-2020 03:18,160,28,24,29
13-12-2020 03:18,160,28,24,29
13-12-2020 03:19,160,28,24,29
13-12-2020 03:19,156,28,24,29
13-12-2020 03:20,166,28,25,29
13-12-2020 03:20,166,29,25,25
13-12-2020 03:20,166,29,24,25
13-12-2020 03:21,162,27,25,29
13-12-2020 03:21,154,27,25,29
13-12-2020 03:21,132,27,25,31
13-12-2020 03:22,140,29,25,31
13-12-2020 03:22,138,29,26,27
13-12-2020 03:22,138,29,25,27
13-12-2020 03:23,133,30,24,28
13-12-2020 03:24,136,31,26,30
13-12-2020 03:24,136,31,26,30
13-12-2020 03:24,143,29,26,29
13-12-2020 03:25,144,29,26,32
13-12-2020 03:25,144,28,27,28
13-12-2020 03:26,138,28,27,28
13-12-2020 03:26,135,30,31,25
13-12-2020 03:27,135,30,31,25
13-12-2020 03:27,118,38,35,38
13-12-2020 03:28,116,37,31,37
13-12-2020 03:28,116,37,31,33
13-12-2020 03:28,114,38,37,39
13-12-2020 03:29,131,35,36,39
13-12-2020 03:30,131,35,36,39
13-12-2020 03:30,127,27,35,33
13-12-2020 03:30,128,27,35,33
13-12-2020 03:31,135,27,32,29
13-12-2020 03:31,135,27,33,29
13-12-2020 03:31,135,27,33,29
13-12-2020 03:32,132,27,36,29
13-12-2020 03:32,132,27,34,30
13-12-2020 03:33,132,27,36,30
13-12-2020 03:33,133,33,30,37
13-12-2020 03:33,133,33,30,37
13-12-2020 03:33,133,33,30,37
13-12-2020 03:34,144,33,31,37
13-12-2020 03:34,144,33,31,37
13-12-2020 03:34,138,33,28,37
13-12-2020 03:35,142,35,31,37
13-12-2020 03:35,142,35,31,37
13-12-2020 03:36,138,34,31,35
13-12-2020 03:36,131,35,31,34
13-12-2020 03:37,131,35,30,34
13-12-2020 03:37,145,35,31,35
13-12-2020 03:37,145,35,31,35
13-12-2020 03:38,147,35,32,35
13-12-2020 03:38,147,35,32,35
13-12-2020 03:38,146,36,30,35
13-12-2020 03:39,169,30,24,26
13-12-2020 03:39,169,30,26,26
13-12-2020 03:40,167,30,24,29
13-12-2020 03:40,167,30,24,29
13-12-2020 03:40,172,30,25,24
13-12-2020 03:41,162,27,26,25
13-12-2020 03:41,162,27,25,25
13-12-2020 03:42,162,27,25,25
13-12-2020 03:42,148,21,19,22
13-12-2020 03:43,148,28,23,27
13-12-2020 03:44,148,28,23,26
13-12-2020 03:44,172,26,22,25
13-12-2020 03:45,155,27,22,29
13-12-2020 03:46,149,27,24,28
13-12-2020 03:47,150,27,24,28
13-12-2020 03:47,156,29,24,28
13-12-2020 03:48,156,29,24,26
13-12-2020 03:48,137,27,31,26
13-12-2020 03:49,137,27,31,26
13-12-2020 03:49,157,27,29,27
13-12-2020 03:50,157,27,29,27
13-12-2020 03:50,146,28,28,26
13-12-2020 03:50,153,26,29,26
13-12-2020 03:51,153,26,29,26
13-12-2020 03:51,152,26,28,26
13-12-2020 03:51,152,26,28,26
13-12-2020 03:52,148,26,28,26
13-12-2020 03:52,151,28,28,26
13-12-2020 03:52,113,33,31,30
13-12-2020 03:53,121,33,31,37
13-12-2020 03:53,124,38,26,38
13-12-2020 03:54,124,38,26,38
13-12-2020 03:54,124,35,30,34
13-12-2020 03:55,124,35,30,34
13-12-2020 03:55,130,34,31,33
13-12-2020 03:55,130,34,31,33
13-12-2020 03:56,129,34,31,33
13-12-2020 03:56,129,34,31,34
13-12-2020 03:56,125,38,33,35
13-12-2020 03:57,131,38,33,31
13-12-2020 03:57,131,38,32,35
13-12-2020 03:57,135,38,32,35
13-12-2020 03:58,135,38,32,35
13-12-2020 03:58,120,38,32,35
13-12-2020 03:58,99,27,24,34
13-12-2020 03:59,94,27,26,25
13-12-2020 04:00,96,23,25,26
13-12-2020 04:01,101,23,25,26
13-12-2020 04:01,101,23,25,26
13-12-2020 04:01,98,30,27,30
13-12-2020 04:02,114,33,30,31
13-12-2020 04:02,129,33,29,31
13-12-2020 04:03,129,33,30,31
13-12-2020 04:03,129,33,30,31
13-12-2020 04:03,123,38,30,31
13-12-2020 04:04,123,38,30,32
13-12-2020 04:04,138,38,31,39
13-12-2020 04:04,138,38,32,31
13-12-2020 04:05,137,29,32,29
13-12-2020 04:05,134,30,32,32
13-12-2020 04:06,141,28,34,31
13-12-2020 04:06,141,28,34,31
13-12-2020 04:07,134,28,36,31
13-12-2020 04:07,138,28,36,30
13-12-2020 04:07,148,27,34,30
13-12-2020 04:08,148,27,34,30
13-12-2020 04:08,140,30,33,29
13-12-2020 04:08,146,30,33,29
13-12-2020 04:09,146,33,33,29
13-12-2020 04:10,152,33,33,30
13-12-2020 04:10,152,34,30,31
13-12-2020 04:11,152,34,30,31
13-12-2020 04:11,151,31,26,32
13-12-2020 04:11,150,33,26,32
13-12-2020 04:12,157,30,27,34
13-12-2020 04:12,157,30,27,30
13-12-2020 04:13,157,30,27,30
13-12-2020 04:13,157,30,27,28
13-12-2020 04:13,157,27,26,28
13-12-2020 04:14,157,26,26,30
13-12-2020 04:14,133,22,21,23
13-12-2020 04:15,135,24,21,23
13-12-2020 04:15,139,22,22,24
13-12-2020 04:15,155,26,24,26
13-12-2020 04:16,144,26,25,27
13-12-2020 04:17,129,34,28,32
13-12-2020 04:17,136,34,28,32
13-12-2020 04:18,142,28,27,30
13-12-2020 04:18,142,28,27,30
13-12-2020 04:18,140,29,27,29
13-12-2020 04:19,140,29,28,29
13-12-2020 04:19,150,29,26,26
13-12-2020 04:19,146,30,25,34
13-12-2020 04:20,140,32,28,32
13-12-2020 04:20,140,32,28,32
13-12-2020 04:21,145,33,26,32
13-12-2020 04:21,145,33,26,32
13-12-2020 04:22,144,31,28,32
13-12-2020 04:22,139,31,28,37
13-12-2020 04:22,139,35,28,32
13-12-2020 04:23,139,35,28,32
13-12-2020 04:23,137,36,28,36
13-12-2020 04:24,137,36,28,36
13-12-2020 04:24,137,35,28,33
13-12-2020 04:24,137,35,28,33
13-12-2020 04:24,140,35,28,32
13-12-2020 04:25,140,35,28,32
13-12-2020 04:25,143,35,28,32
13-12-2020 04:26,124,30,30,30
13-12-2020 04:26,124,30,30,33
13-12-2020 04:27,124,30,31,30
13-12-2020 04:28,118,33,30,30
13-12-2020 04:29,121,33,33,30
13-12-2020 04:29,118,30,37,35
13-12-2020 04:29,118,30,37,25
13-12-2020 04:30,118,30,37,25
13-12-2020 04:30,136,27,29,25
13-12-2020 04:31,136,27,29,25
13-12-2020 04:31,136,27,29,25
13-12-2020 04:31,140,27,31,28
13-12-2020 04:32,148,26,25,26
13-12-2020 04:32,148,26,25,26
13-12-2020 04:33,155,25,25,23
13-12-2020 04:33,153,26,25,26
13-12-2020 04:34,158,29,24,26
13-12-2020 04:35,158,29,24,26
13-12-2020 04:35,157,28,25,30
13-12-2020 04:36,157,28,25,30
13-12-2020 04:36,162,26,25,26
13-12-2020 04:36,162,26,25,26
13-12-2020 04:37,166,25,24,27
13-12-2020 04:38,166,24,23,25
13-12-2020 04:38,166,24,23,25
13-12-2020 04:39,174,27,24,25
13-12-2020 04:39,174,27,24,24
13-12-2020 04:40,157,28,25,24
13-12-2020 04:40,157,28,25,24
13-12-2020 04:40,146,29,26,24
13-12-2020 04:41,162,28,25,27
13-12-2020 04:41,162,28,25,27
13-12-2020 04:42,167,26,25,27
13-12-2020 04:42,167,26,25,27
13-12-2020 04:42,148,26,26,27
13-12-2020 04:43,142,35,27,33
13-12-2020 04:43,142,35,29,33
13-12-2020 04:43,141,30,30,34
13-12-2020 04:44,141,30,29,34
13-12-2020 04:44,143,29,28,33
13-12-2020 04:44,143,29,26,33
13-12-2020 04:45,139,30,29,33
13-12-2020 04:45,139,30,29,33
13-12-2020 04:45,139,30,29,33
13-12-2020 04:46,139,30,29,33
13-12-2020 04:46,139,30,32,33
13-12-2020 04:47,124,30,32,33
13-12-2020 04:48,108,30,32,33
13-12-2020 04:48,98,30,30,33
13-12-2020 04:48,121,29,32,34
13-12-2020 04:49,121,29,32,35
13-12-2020 04:49,132,30,31,31
13-12-2020 04:50,129,29,32,29
13-12-2020 04:51,138,29,30,27
13-12-2020 04:51,138,29,30,27
13-12-2020 04:51,135,26,33,32
13-12-2020 04:52,135,26,33,26
13-12-2020 04:52,133,34,33,26
13-12-2020 04:52,128,31,28,34
13-12-2020 04:53,128,31,31,34
13-12-2020 04:53,131,32,28,35
13-12-2020 04:54,131,32,30,35
13-12-2020 04:54,131,32,30,35
13-12-2020 04:54,131,32,28,28
13-12-2020 04:55,131,32,27,28
13-12-2020 04:55,159,27,23,27
13-12-2020 04:56,159,29,26,26
13-12-2020 04:56,159,29,26,29
13-12-2020 04:57,157,27,25,27
13-12-2020 04:57,156,27,25,27
13-12-2020 04:57,156,27,25,27
13-12-2020 04:58,156,27,26,25
13-12-2020 04:58,159,29,26,27
13-12-2020 04:59,139,25,24,24
13-12-2020 04:59,126,25,24,24
13-12-2020 05:00,114,21,19,17
13-12-2020 05:00,136,25,24,26
13-12-2020 05:01,136,25,24,26
13-12-2020 05:01,156,31,26,28
13-12-2020 05:02,147,31,24,29
13-12-2020 05:02,146,32,28,26
13-12-2020 05:03,145,28,27,28
13-12-2020 05:03,156,30,28,28
13-12-2020 05:04,156,30,28,28
13-12-2020 05:04,149,30,28,27
13-12-2020 05:04,149,28,27,28
13-12-2020 05:05,149,28,27,28
13-12-2020 05:05,136,29,27,30
13-12-2020 05:05,136,29,26,30
13-12-2020 05:06,144,29,26,30
13-12-2020 05:06,150,29,25,28
13-12-2020 05:07,150,29,25,28
13-12-2020 05:07,132,32,30,35
13-12-2020 05:07,132,32,31,35
13-12-2020 05:08,144,34,29,34
13-12-2020 05:08,144,34,31,32
13-12-2020 05:09,143,37,32,37
13-12-2020 05:09,143,37,32,37
13-12-2020 05:10,140,40,32,34
13-12-2020 05:10,132,35,32,31
13-12-2020 05:11,136,35,32,36
13-12-2020 05:11,139,35,34,36
13-12-2020 05:12,143,39,32,39
13-12-2020 05:12,139,39,31,36
13-12-2020 05:13,139,39,31,36
13-12-2020 05:13,139,41,35,41
13-12-2020 05:13,142,36,32,37
13-12-2020 05:14,140,37,32,38
13-12-2020 05:14,141,33,32,38
13-12-2020 05:15,138,37,33,37
13-12-2020 05:15,138,37,34,37
13-12-2020 05:15,135,37,32,42
13-12-2020 05:16,135,37,32,42
13-12-2020 05:16,146,38,33,38
13-12-2020 05:17,146,38,33,38
13-12-2020 05:17,147,38,33,38
13-12-2020 05:17,141,38,30,38
13-12-2020 05:18,117,30,25,28
13-12-2020 05:19,116,30,23,29
13-12-2020 05:19,150,22,22,26
13-12-2020 05:20,134,22,22,24
13-12-2020 05:20,140,21,21,23
13-12-2020 05:20,140,24,22,28
13-12-2020 05:21,140,24,22,28
13-12-2020 05:21,140,19,21,24
13-12-2020 05:22,140,19,22,24
13-12-2020 05:22,137,23,22,23
13-12-2020 05:23,137,23,22,23
13-12-2020 05:23,144,24,23,22
13-12-2020 05:24,144,24,23,24
13-12-2020 05:24,138,25,23,21
13-12-2020 05:24,136,26,22,22
13-12-2020 05:25,146,25,22,26
13-12-2020 05:26,144,26,23,26
13-12-2020 05:26,144,26,23,26
13-12-2020 05:27,132,23,21,24
13-12-2020 05:27,137,20,21,24
13-12-2020 05:27,131,20,22,24
13-12-2020 05:28,133,20,21,24
13-12-2020 05:28,128,23,20,24
13-12-2020 05:28,133,21,21,25
13-12-2020 05:29,133,21,21,23
13-12-2020 05:29,140,23,21,23
13-12-2020 05:29,140,23,21,23
13-12-2020 05:30,140,23,20,23
13-12-2020 05:30,140,23,20,24
13-12-2020 05:30,140,23,20,24
13-12-2020 05:31,140,23,21,24
13-12-2020 05:31,140,23,19,24
13-12-2020 05:31,140,23,19,24
13-12-2020 05:32,140,25,19,24
13-12-2020 05:32,140,25,19,24
13-12-2020 05:32,111,31,26,29
13-12-2020 05:33,111,31,26,29
13-12-2020 05:33,104,31,26,33
13-12-2020 05:34,104,31,27,33
13-12-2020 05:34,104,28,27,33
13-12-2020 05:35,104,28,27,31
13-12-2020 05:35,97,31,35,32
13-12-2020 05:36,94,32,33,30
13-12-2020 05:37,98,35,33,30
13-12-2020 05:37,99,37,35,33
13-12-2020 05:37,97,37,35,33
13-12-2020 05:37,99,37,35,31
13-12-2020 05:38,99,37,35,31
13-12-2020 05:38,101,36,36,30
13-12-2020 05:39,99,35,35,31
13-12-2020 05:39,99,35,35,31
13-12-2020 05:39,108,36,27,36
13-12-2020 05:40,108,31,27,36
13-12-2020 05:41,107,35,26,33
13-12-2020 05:41,103,29,25,34
13-12-2020 05:42,103,35,25,30
13-12-2020 05:42,109,33,25,31
13-12-2020 05:43,116,35,26,36
13-12-2020 05:44,127,26,22,29
13-12-2020 05:44,127,25,22,29
13-12-2020 05:45,122,25,23,23
13-12-2020 05:45,114,29,23,23
13-12-2020 05:46,117,26,23,23
13-12-2020 05:46,117,26,22,26
13-12-2020 05:46,117,26,22,26
13-12-2020 05:47,117,26,21,25
13-12-2020 05:47,117,26,21,25
13-12-2020 05:47,117,26,23,30
13-12-2020 05:48,117,26,23,30
13-12-2020 05:48,127,24,23,26
13-12-2020 05:49,123,29,22,27
13-12-2020 05:49,123,29,22,27
13-12-2020 05:50,129,26,23,25
13-12-2020 05:50,126,25,21,28
13-12-2020 05:50,115,25,21,28
13-12-2020 05:51,112,25,21,28
13-12-2020 05:51,118,24,21,20
13-12-2020 05:52,115,26,21,20
13-12-2020 05:52,116,25,21,26
13-12-2020 05:52,118,26,22,25
13-12-2020 05:53,118,26,22,25
13-12-2020 05:53,114,24,23,26
13-12-2020 05:53,114,24,23,26
13-12-2020 05:54,115,26,23,23
13-12-2020 05:54,115,26,23,23
13-12-2020 05:54,112,26,23,23
13-12-2020 05:55,112,27,23,25
13-12-2020 05:55,116,27,20,28
13-12-2020 05:56,97,35,28,37
13-12-2020 05:57,93,36,29,38
13-12-2020 05:57,93,36,29,38
13-12-2020 05:58,104,30,28,37
13-12-2020 05:58,104,30,27,37
13-12-2020 05:58,115,31,25,29
13-12-2020 05:59,103,31,23,29
13-12-2020 05:59,87,34,30,39
13-12-2020 06:00,87,34,30,39
13-12-2020 06:00,86,34,26,39
13-12-2020 06:01,95,36,30,36
13-12-2020 06:01,81,41,31,35
13-12-2020 06:02,39,23,23,18
13-12-2020 06:03,39,19,23,18
13-12-2020 06:03,88,20,28,25
13-12-2020 06:03,88,20,28,25
13-12-2020 06:04,86,33,38,34
13-12-2020 06:04,81,35,38,33
13-12-2020 06:05,88,33,39,35
13-12-2020 06:05,88,33,39,35
13-12-2020 06:06,88,33,39,35
13-12-2020 06:06,80,30,39,35
13-12-2020 06:06,80,30,30,35
13-12-2020 06:07,80,30,33,35
13-12-2020 06:07,80,30,33,35
13-12-2020 06:07,77,31,42,33
13-12-2020 06:08,80,33,34,33
13-12-2020 06:08,80,36,34,33
13-12-2020 06:08,91,33,31,33
13-12-2020 06:09,91,33,31,34
13-12-2020 06:09,91,33,31,41
13-12-2020 06:10,105,40,29,34
13-12-2020 06:11,105,36,29,34
13-12-2020 06:11,105,36,29,34
13-12-2020 06:12,105,39,32,35
13-12-2020 06:12,92,39,32,35
13-12-2020 06:12,92,39,32,35
13-12-2020 06:13,92,35,27,43
13-12-2020 06:13,97,37,32,42
13-12-2020 06:14,91,37,31,42
13-12-2020 06:14,110,30,22,29
13-12-2020 06:15,113,26,23,26
13-12-2020 06:16,113,26,23,26
13-12-2020 06:16,113,26,23,26
13-12-2020 06:17,113,26,23,26
13-12-2020 06:17,97,33,27,26
13-12-2020 06:17,97,33,22,28
13-12-2020 06:18,97,33,22,28
13-12-2020 06:18,97,33,22,28
13-12-2020 06:18,104,31,27,34
13-12-2020 06:19,104,31,27,34
13-12-2020 06:19,110,30,26,28
13-12-2020 06:19,106,26,26,30
13-12-2020 06:20,107,28,22,28
13-12-2020 06:20,107,28,22,28
13-12-2020 06:21,101,28,26,31
13-12-2020 06:21,101,28,26,31
13-12-2020 06:22,105,28,22,31
13-12-2020 06:22,100,28,22,31
13-12-2020 06:23,99,29,22,32
13-12-2020 06:23,108,29,26,34
13-12-2020 06:23,108,29,26,34
13-12-2020 06:24,89,41,26,44
13-12-2020 06:24,91,42,32,38
13-12-2020 06:25,82,44,32,37
13-12-2020 06:25,87,44,32,37
13-12-2020 06:26,90,42,31,37
13-12-2020 06:26,82,40,34,45
13-12-2020 06:27,82,40,34,45
13-12-2020 06:27,91,40,34,42
13-12-2020 06:28,87,40,34,42
13-12-2020 06:28,88,39,28,34
13-12-2020 06:29,88,39,28,34
13-12-2020 06:29,89,39,34,34
13-12-2020 06:29,90,38,28,35
13-12-2020 06:30,90,38,28,35
13-12-2020 06:30,83,38,29,38
13-12-2020 06:30,83,38,34,38
13-12-2020 06:31,86,41,35,42
13-12-2020 06:31,86,46,35,42
13-12-2020 06:32,86,48,35,42
13-12-2020 06:32,86,45,34,44
13-12-2020 06:32,77,45,34,44
13-12-2020 06:33,77,45,34,44
13-12-2020 06:33,83,46,28,43
13-12-2020 06:34,91,37,28,43
13-12-2020 06:34,91,43,28,36
13-12-2020 06:35,91,43,28,36
13-12-2020 06:35,88,42,33,39
13-12-2020 06:36,96,36,29,40
13-12-2020 06:36,96,39,29,40
13-12-2020 06:36,103,39,35,41
13-12-2020 06:37,93,35,33,41
13-12-2020 06:37,85,38,33,40
13-12-2020 06:37,85,42,29,36
13-12-2020 06:38,85,42,37,36
13-12-2020 06:38,67,38,52,35
13-12-2020 06:38,58,38,54,35
13-12-2020 06:39,67,54,55,54
13-12-2020 06:39,71,54,55,54
13-12-2020 06:39,67,54,53,38
13-12-2020 06:40,64,50,52,49
13-12-2020 06:40,64,50,41,49
13-12-2020 06:41,64,50,41,49
13-12-2020 06:41,64,50,41,49
13-12-2020 06:42,79,44,46,49
13-12-2020 06:42,71,52,48,53
13-12-2020 06:43,80,52,36,52
13-12-2020 06:43,80,52,36,52
13-12-2020 06:43,80,52,36,52
13-12-2020 06:43,80,52,35,51
13-12-2020 06:44,80,52,35,51
13-12-2020 06:45,77,52,35,51
13-12-2020 06:45,80,52,36,53
13-12-2020 06:45,80,52,36,53
13-12-2020 06:45,70,54,37,51
13-12-2020 06:46,78,54,37,51
13-12-2020 06:46,77,52,36,51
13-12-2020 06:46,77,52,35,52
13-12-2020 06:47,77,51,35,52
13-12-2020 06:47,52,25,17,30
13-12-2020 06:48,55,25,17,30
13-12-2020 06:48,55,25,18,30
13-12-2020 06:49,46,32,22,38
13-12-2020 06:49,46,32,22,38
13-12-2020 06:49,46,32,22,38
13-12-2020 06:49,50,47,22,37
13-12-2020 06:50,50,47,22,37
13-12-2020 06:50,50,23,15,18
13-12-2020 06:51,53,24,18,21
13-12-2020 06:52,53,24,18,25
13-12-2020 06:52,65,21,19,25
13-12-2020 06:52,65,20,29,14
13-12-2020 06:53,65,20,29,14
13-12-2020 06:53,65,20,29,31
13-12-2020 06:54,65,20,29,31
13-12-2020 06:54,16,31,37,67
13-12-2020 06:54,16,31,37,67
13-12-2020 06:55,27,40,49,64
13-12-2020 06:55,30,68,36,39
13-12-2020 06:56,30,68,36,39
13-12-2020 06:56,26,38,34,73
13-12-2020 06:57,19,60,68,59
13-12-2020 06:58,19,60,68,59
13-12-2020 06:58,19,49,100,48
13-12-2020 06:58,19,41,100,48
13-12-2020 06:59,19,43,100,52
13-12-2020 07:00,19,53,100,52
13-12-2020 07:00,18,66,74,65
13-12-2020 07:01,18,66,73,65
13-12-2020 07:01,18,67,75,67
13-12-2020 07:01,11,65,80,64
13-12-2020 07:02,18,65,75,64
13-12-2020 07:02,19,65,75,64
13-12-2020 07:03,10,63,80,60
13-12-2020 07:03,10,63,80,65
13-12-2020 07:03,18,66,74,66
13-12-2020 07:04,10,58,79,57
13-12-2020 07:05,18,67,73,66
13-12-2020 07:05,11,69,77,68
13-12-2020 07:06,9,60,77,68
13-12-2020 07:06,9,65,74,65
13-12-2020 07:06,18,65,74,65
13-12-2020 07:07,10,70,80,68
13-12-2020 07:07,10,70,26,68
13-12-2020 07:08,10,70,26,68
13-12-2020 07:08,10,70,26,68
13-12-2020 07:08,10,70,26,68
13-12-2020 07:09,10,70,26,68
13-12-2020 07:09,10,70,26,68
13-12-2020 07:09,10,70,26,68
13-12-2020 07:10,10,70,26,68
13-12-2020 07:11,10,70,26,68
13-12-2020 07:11,10,70,26,68
13-12-2020 07:11,10,70,26,68
13-12-2020 07:12,10,70,26,68
13-12-2020 07:16,10,70,26,68
13-12-2020 07:16,10,70,26,68
13-12-2020 07:17,10,70,26,68
13-12-2020 07:17,10,70,26,68
13-12-2020 07:18,10,70,26,68
13-12-2020 07:18,10,70,26,68
13-12-2020 07:18,10,70,26,68
13-12-2020 07:19,10,70,26,68
13-12-2020 07:20,1,15,26,68
13-12-2020 07:20,1,15,26,68
13-12-2020 07:20,1,15,26,68
13-12-2020 07:21,1,15,26,68
13-12-2020 07:21,1,15,26,68
13-12-2020 07:22,1,15,26,68
13-12-2020 07:22,1,15,26,68
13-12-2020 07:22,1,15,26,68
13-12-2020 07:23,1,15,26,68
13-12-2020 07:24,1,15,26,68
13-12-2020 07:24,1,15,26,68
13-12-2020 07:24,1,15,26,68
13-12-2020 07:25,1,15,26,68
13-12-2020 07:25,1,15,26,68
13-12-2020 07:26,1,15,26,68
13-12-2020 07:26,1,15,26,68
13-12-2020 07:26,1,15,26,68
13-12-2020 07:27,1,15,26,68
13-12-2020 07:27,4,15,26,68
13-12-2020 07:28,4,12,26,11
13-12-2020 07:29,4,12,2,11
13-12-2020 07:29,4,12,2,12
13-12-2020 07:29,4,9,2,12
13-12-2020 07:30,4,9,4,12
13-12-2020 07:30,4,9,7,12
13-12-2020 07:30,4,9,4,9
13-12-2020 07:31,4,9,4,9
13-12-2020 07:31,4,10,4,9
13-12-2020 07:32,4,10,4,9
13-12-2020 07:32,4,12,4,9
13-12-2020 07:33,4,10,1,12
13-12-2020 07:33,4,10,1,12
13-12-2020 07:33,4,10,5,12
13-12-2020 07:34,4,10,5,12
13-12-2020 07:34,4,10,5,12
13-12-2020 07:35,4,10,2,10
13-12-2020 07:35,4,10,2,10
13-12-2020 07:35,4,9,4,12
13-12-2020 07:36,4,9,5,11
13-12-2020 07:36,4,9,5,11
13-12-2020 07:37,4,7,2,9
13-12-2020 07:37,4,7,2,11
13-12-2020 07:38,4,7,2,9
13-12-2020 07:39,4,7,2,11
13-12-2020 07:39,4,9,5,10
13-12-2020 07:40,4,9,5,7
13-12-2020 07:40,4,10,5,12
13-12-2020 07:40,4,10,5,12
13-12-2020 07:41,4,9,5,11
13-12-2020 07:41,4,8,4,7
13-12-2020 07:42,4,8,4,7
13-12-2020 07:42,3,11,8,12
13-12-2020 07:42,3,10,9,13
13-12-2020 07:43,3,10,9,13
13-12-2020 07:44,3,11,5,14
13-12-2020 07:44,3,11,5,14
13-12-2020 07:45,3,11,5,14
13-12-2020 07:46,3,11,5,14
13-12-2020 07:46,3,11,5,14
13-12-2020 07:46,3,11,5,14
13-12-2020 07:47,3,11,5,14
13-12-2020 07:47,3,11,5,14
13-12-2020 07:47,3,11,5,14
13-12-2020 07:48,3,11,5,14
13-12-2020 07:48,3,11,5,14
13-12-2020 07:49,3,11,5,14
13-12-2020 07:49,3,11,5,14
13-12-2020 07:49,3,11,5,14
13-12-2020 07:50,3,11,5,14
13-12-2020 07:50,3,11,5,14
13-12-2020 07:50,3,11,5,14
13-12-2020 07:51,3,11,5,14
13-12-2020 07:51,3,11,5,14
13-12-2020 07:51,3,11,5,14
13-12-2020 07:52,3,11,5,14
13-12-2020 07:52,3,11,5,14
13-12-2020 07:52,3,11,5,14
13-12-2020 07:53,3,11,5,14
13-12-2020 07:53,3,11,5,14
13-12-2020 07:53,3,11,5,14
13-12-2020 07:54,3,11,5,14
13-12-2020 07:54,3,11,5,14
13-12-2020 07:54,3,11,5,14
13-12-2020 07:54,3,11,5,14
